t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
14.326241,101,^,0.913106,0.308380,1.031029,1.031511,-0.015634,1.717194047259e-06,1.000000000000e-06,,,0.026047,0.975933,-0.002558,0.000000,0.000000,0.000000,0.000000
14.468085,102,^,0.882487,0.349398,1.036099,1.036751,-0.018211,1.724139663867e-06,1.000000000000e-06,,,0.026048,0.975823,-0.002577,0.000000,0.000000,0.000000,0.000000
14.609929,103,^,0.847795,0.387376,1.041194,1.042042,-0.020808,1.731136141159e-06,1.000000000000e-06,,,0.026087,0.975716,-0.002596,0.000000,0.000000,0.000000,0.000000
14.751773,104,^,0.809332,0.421908,1.046314,1.047386,-0.023423,1.738181908001e-06,1.000000000000e-06,,,0.026163,0.975626,-0.002615,0.000000,0.000000,0.000000,0.000000
14.893617,105,^,0.767440,0.452622,1.051459,1.052782,-0.026057,1.745276673934e-06,1.000000000000e-06,,,0.026273,0.975564,-0.002635,0.000000,0.000000,0.000000,0.000000
15.035461,106,^,0.722499,0.479177,1.056629,1.058232,-0.028712,1.752421509246e-06,1.000000000000e-06,,,0.026415,0.975539,-0.002654,0.000000,0.000000,0.000000,0.000000
15.177305,107,^,0.674921,0.501269,1.061824,1.063736,-0.031385,1.759618873495e-06,1.000000000000e-06,,,0.026583,0.975557,-0.002674,0.000000,0.000000,0.000000,0.000000
15.319149,108,^,0.625150,0.518637,1.067046,1.069293,-0.034079,1.766872590320e-06,1.000000000000e-06,,,0.026771,0.975621,-0.002693,0.000000,0.000000,0.000000,0.000000
15.460993,109,^,0.573654,0.531063,1.072293,1.074906,-0.036792,1.774187768504e-06,1.000000000000e-06,,,0.026970,0.975731,-0.002713,0.000000,0.000000,0.000000,0.000000
15.602837,110,^,0.520925,0.538376,1.077565,1.080574,-0.039525,1.781570671346e-06,1.000000000000e-06,,,0.027175,0.975881,-0.002733,0.000000,0.000000,0.000000,0.000000
15.744681,111,^,0.467469,0.540454,1.082864,1.086297,-0.042279,1.789028538490e-06,1.000000000000e-06,,,0.027376,0.976066,-0.002754,0.000000,0.000000,0.000000,0.000000
15.886525,112,^,0.413807,0.537224,1.088189,1.092077,-0.045053,1.796569366333e-06,1.000000000000e-06,,,0.027566,0.976275,-0.002774,0.000000,0.000000,0.000000,0.000000
16.028369,113,^,0.360465,0.528666,1.093540,1.097914,-0.047847,1.804201654874e-06,9.146450991452e-07,,,0.027738,0.976496,-0.002794,0.000000,0.000000,0.000000,0.000000
16.170213,114,^,0.307974,0.514811,1.098917,1.103809,-0.050662,1.811934130370e-06,9.100680107792e-07,,,0.027887,0.976716,-0.002815,0.000000,0.000000,0.000000,0.000000
16.312057,115,^,0.256858,0.495745,1.104320,1.109762,-0.053498,1.819775454280e-06,8.739829490420e-07,,,0.028009,0.976925,-0.002836,0.000000,0.000000,0.000000,0.000000
16.453901,116,^,0.207635,0.471603,1.109751,1.115773,-0.056354,1.827733929762e-06,8.696011565100e-07,,,0.028101,0.977107,-0.002857,0.000000,0.000000,0.000000,0.000000
16.595745,117,^,0.160809,0.442574,1.115208,1.121844,-0.059232,1.835817217272e-06,8.558295570229e-07,,,0.028164,0.977253,-0.002878,0.000000,0.000000,0.000000,0.000000
16.737589,118,^,0.116866,0.408895,1.120691,1.127974,-0.062131,1.844032070716e-06,8.425652944996e-07,,,0.028198,0.977351,-0.002899,0.000000,0.000000,0.000000,0.000000
